id,lnTE.WT,wt_TE,geneSymbol,Nm_AUG_status
uc002fgy.2,-0.124018667,0.883363351,HSBP1,AUG
uc002fgz.3,1.192372525,3.294889148,MLYCD,AUG
uc002fhi.3,-1.034927217,0.355252236,MBTPS1,AUG
uc002fhk.2,0.163168014,1.177234465,HSDL1,AUG
uc002fid.3,0.102289347,1.107703936,COTL1,AUG
uc002fii.3,-0.24418876,0.783339757,USP10,AUG
uc002fiq.2,-0.291442358,0.747185082,ZDHHC7,AUG
uc002fix.4,0.247100785,1.280308142,GSE1,AUG
uc002fja.3,0.771214414,2.162390697,GINS2,AUG
uc002fjd.3,0.567319501,1.76353356,EMC8,AUG
uc002fje.3,0.550705842,1.734476853,COX4I1,AUG
uc002fjw.3,0.979219495,2.662377432,FBXO31,AUG
uc002fjx.3,0.754911019,2.127422215,MAP1LC3B,AUG
uc002fjz.1,0.417070424,1.517509378,ZCCHC14,AUG
uc002fki.3,0.996747718,2.70945557,KLHDC4,AUG
uc002fkm.3,-1.451474028,0.23422478,SLC7A5,AUG
uc002fky.3,1.06821545,2.910181499,ZC3H18,AUG
uc002flb.4,0.265922847,1.304634398,CYBA,AUG
uc002flg.1,1.136139733,3.114721472,MVD,AUG
uc002flu.3,0.809781296,2.247416414,CDT1,AUG
uc002flv.3,0.639253527,1.895065736,APRT,AUG
uc002fly.4,1.214048474,3.367088667,GALNS,AUG
uc002fmc.3,0.870265794,2.387545364,TRAPPC2L,AUG
uc002fnc.2,0.809033488,2.245736406,ANKRD11,AUG
uc002fnm.2,-0.499417591,0.606884012,RPL13,AUG
uc002fnu.4,0.658293722,1.931493856,CHMP1A,AUG
uc002fou.1,0.379634407,1.461750086,FANCA,AUG
uc002fpb.2,0.411585055,1.509208068,TCF25,AUG
uc002fpn.2,1.112602146,3.04226452,DEF8,AUG
uc002frp.3,0.879027785,2.408556933,FAM57A,AUG
uc002frs.1,0.580436793,1.78681873,GEMIN4,AUG
uc002fru.3,0.633403887,1.884012643,GLOD4,AUG
uc002frw.3,1.074028277,2.927147142,RNMTL1,AUG
uc002fsa.3,0.997700361,2.712037944,NXN,AUG
uc002fsc.3,0.863270868,2.370902935,TIMM22,AUG
uc002fsd.4,1.010399551,2.746698242,ABR,AUG
uc002fsj.3,0.340910801,1.406227801,YWHAE,AUG
uc002fsl.3,-0.065818443,0.936300841,CRK,AUG
uc002fsp.3,0.596287265,1.815366299,MYO1C,AUG
uc002fsr.3,0.840596415,2.317748905,INPP5K,AUG
uc002fsv.3,0.159207588,1.172581335,SLC43A2,AUG
uc002fte.3,-0.498422676,0.60748811,PRPF8,AUG
uc002ftj.2,1.166006346,3.209150775,WDR81,AUG
uc002ftm.4,0.852989634,2.346652006,SMYD4,AUG
uc002fto.2,0.634969452,1.886964498,RPA1,AUG
uc002fts.3,1.052151526,2.863806048,DPH1,AUG
uc002fub.1,1.156401701,3.178475569,SMG6,AUG
uc002fuj.3,-0.152681631,0.858402967,TSR1,AUG
uc002fur.3,1.188699522,3.282809209,MNT,AUG
uc002fut.3,0.672008045,1.95816546,METTL16,AUG
uc002fuw.4,-0.320063768,0.726102733,PAFAH1B1,AUG
uc002fuy.1,0.103281006,1.108802946,CLUH,AUG
uc002fwa.3,1.082158466,2.951042406,CTNS,AUG
uc002fwc.3,0.606326952,1.833683806,TAX1BP3,AUG
uc002fwg.1,0.912329509,2.490116531,EMC6,AUG
uc002fwi.3,0.710037298,2.034067124,P2RX5,AUG
uc002fwp.3,0.643033642,1.902242859,GSG2,AUG
uc002fxe.3,0.658485502,1.931864313,ZZEF1,AUG
uc002fxn.3,0.199812679,1.221173985,ANKFY1,AUG
uc002fxs.3,-0.242955271,0.784306594,UBE2G1,AUG
uc002fxz.4,0.477160868,1.611492661,MYBBP1A,AUG
uc002fyi.4,0.568925655,1.766368343,PELP1,AUG
uc002fyl.3,1.081953606,2.950437918,ARRB2,AUG
uc002fyp.3,1.155091456,3.174313714,MED11,AUG
uc002fyr.4,1.097032709,2.995265002,CXCL16,AUG
uc002fzb.4,0.456423344,1.578418417,PSMB6,AUG
uc002fzo.2,0.510084539,1.665431983,SLC25A11,AUG
uc002fzs.3,0.370633874,1.448652587,RNF167,AUG
uc002gaa.4,0.018780182,1.018957639,PFN1,AUG
uc002gae.3,1.199153869,3.317308857,SPAG7,AUG
uc002gan.2,-0.704056674,0.4945749,KIF1C,AUG
uc002gbm.4,-0.151479785,0.859435256,RABEP1,AUG
uc002gbo.2,0.372013653,1.450652787,NUP88,AUG
uc002gby.1,-0.254819137,0.775056664,C1QBP,AUG
uc002gca.3,0.386501099,1.471822015,DHX33,AUG
uc002gcc.1,0.602473527,1.826631439,DERL2,AUG
uc002gcw.2,1.138935999,3.12344325,FAM64A,AUG
uc002gdf.4,1.104514856,3.017760065,TXNDC17,AUG
uc002gdg.4,1.106902061,3.024972683,MED31,AUG
uc002gev.4,0.430528255,1.538069802,ACADVL,AUG
uc002gez.1,0.681760322,1.977355453,DVL2,AUG
uc002gfa.3,0.509205577,1.663968775,PHF23,AUG
uc002gfb.3,0.726535227,2.067903365,GABARAP,AUG
uc002gfi.1,0.779523727,2.180433537,ELP5,AUG
uc002gfr.3,0.711187276,2.036407602,EIF5A,AUG
uc002gfx.1,1.204162804,3.333966726,GPS2,AUG
uc002gga.1,0.941914448,2.564887064,NEURL4,AUG
uc002ggs.3,0.958550233,2.607912865,TMEM256,AUG
uc002ghf.4,0.044981852,1.046008877,POLR2A,AUG
uc002ghm.3,-0.082398804,0.920904625,SENP3,AUG
uc002ghw.3,0.245425118,1.278164568,MPDU1,AUG
uc002gia.2,0.478824602,1.614175987,FXR2,AUG
uc002gic.2,1.310804676,3.709157181,SAT2,AUG
uc002gij.3,0.40056305,1.492664906,TP53,AUG
uc002gja.3,0.642639005,1.901492312,LSMD1,AUG
uc002gjb.4,0.342946122,1.409092841,CYB5D1,AUG
uc002gjd.2,-0.010144021,0.989907256,CHD3,AUG
uc002gjo.2,1.333346648,3.793718406,TRAPPC1,AUG
uc002gkb.2,1.495638568,4.462185052,HES7,AUG
uc002gkm.4,0.828777128,2.290516019,AURKB,AUG
uc002gkr.3,0.438147767,1.549833905,PFAS,AUG
uc002gkv.3,1.278719285,3.592036404,RANGRF,AUG
uc002glh.1,-0.062615248,0.939304804,RPL26,AUG
uc002glm.4,0.472533473,1.604052874,MYH10,AUG
uc002glw.4,1.205132362,3.337200767,NTN1,AUG
uc002glx.3,1.360937879,3.899849174,STX8,AUG
uc002gmr.4,0.342105056,1.407908199,SCO1,AUG
uc002gnj.3,0.41592238,1.51576821,MAP2K4,AUG
uc002gof.4,0.764111523,2.147085891,COX10,AUG
uc002goj.3,0.742354733,2.100876698,PMP22,AUG
uc002gor.1,1.014981754,2.75931305,TRIM16,AUG
uc002gph.3,0.368503791,1.445570121,TTC19,AUG
uc002gpo.3,0.045850477,1.046917861,NCOR1,AUG
uc002gpw.3,0.381211272,1.464056887,CENPV,AUG
uc002gpx.3,0.324284554,1.383040801,UBB,AUG
uc002gqy.2,0.601446479,1.824756364,MPRIP,AUG
uc002grd.3,-0.089231647,0.914633677,COPS3,AUG
uc002grl.4,1.128600028,3.0913257,PEMT,AUG
uc002grm.3,1.334786955,3.799186463,RAI1,AUG
uc002grt.2,0.137988474,1.147962319,SREBF1,AUG
uc002gsh.2,1.061309922,2.890154388,DRG2,AUG
uc002gsp.3,0.88759391,2.429277553,LLGL1,AUG
uc002gsr.2,0.532391259,1.702999757,FLII,AUG
uc002gsx.1,0.795665708,2.215915659,TOP3A,AUG
uc002gsy.4,0.614140622,1.848067728,SMCR8,AUG
uc002gta.3,1.023119384,2.78185893,SHMT1,AUG
uc002gui.1,-0.408665121,0.664536734,TRIM16L,AUG
uc002gup.2,0.563850375,1.75742624,PRPSAP2,AUG
uc002guw.3,1.273167112,3.572148059,FAM83G,AUG
uc002gvy.1,0.734459538,2.084355173,SLC47A1,AUG
uc002gwa.1,-0.024539181,0.975759457,ALDH3A2,AUG
uc002gwo.4,0.232373777,1.261591194,AKAP10,AUG
uc002gwq.3,-1.059812918,0.346520632,SPECC1,AUG
uc002gym.4,-0.78178777,0.457587219,USP22,AUG
uc002gyo.3,1.216121352,3.37407547,DHRS7B,AUG
uc002gys.3,0.923827182,2.518912302,MAP2K3,AUG
uc002gzd.1,0.53673862,1.710419428,WSB1,AUG
uc002hat.3,-0.203191708,0.816121769,TMEM97,AUG
uc002hau.2,0.821894297,2.274804915,IFT20,AUG
uc002hay.3,0.41700602,1.517411648,TNFAIP1,AUG
uc002haz.3,-0.32978996,0.719074752,POLDIP2,AUG
uc002hba.3,0.871170983,2.389707523,TMEM199,AUG
uc002hbf.2,0.847689119,2.334246449,SLC46A1,AUG
uc002hbo.2,0.668981796,1.952248521,PIGS,AUG
uc002hbq.3,0.058770184,1.060531486,SPAG5,AUG
uc002hbu.3,-1.241680073,0.28889844,KIAA0100,AUG
uc002hbw.3,0.953399262,2.59451412,SDF2,AUG
uc002hby.3,0.549416422,1.732241825,SUPT6H,AUG
uc002hci.3,0.02980267,1.030251214,RPL23A,AUG
uc002hco.3,1.004313802,2.730033287,TLCD1,AUG
uc002hcs.3,-0.437372317,0.64573097,TRAF4,AUG
uc002hcy.1,0.835135016,2.305125256,ERAL1,AUG
uc002hdc.3,0.538197796,1.712917053,FLOT2,AUG
uc002hdg.1,0.885422931,2.424009363,PHF12,AUG
uc002hdt.1,1.023173713,2.782010069,MYO18A,AUG
uc002hdy.4,-1.131494706,0.322550777,NUFIP2,AUG
uc002hdz.2,-1.39962401,0.246689699,TAOK1,AUG
uc002heg.2,1.001108862,2.7212977,GIT1,AUG
uc002heu.4,1.155662935,3.176128286,NSRP1,AUG
uc002hez.2,1.001324213,2.721883797,BLMH,AUG
uc002hfb.2,0.095622875,1.100344018,CPD,AUG
uc002hfe.3,0.665341646,1.945154962,GOSR1,AUG
uc002hfr.4,0.554202299,1.740551991,CRLF3,AUG
uc002hfs.1,0.417677245,1.518430514,ATAD5,AUG
uc002hfu.2,0.994483256,2.703327052,TEFM,AUG
uc002hgg.3,-0.651748896,0.521133571,NF1,AUG
uc002hgp.3,0.658178961,1.931272208,COPRS,AUG
uc002hgr.3,0.724237335,2.063157002,UTP6,AUG
uc002hgs.2,-0.345988953,0.707520303,SUZ12,AUG
uc002hgw.3,0.348856003,1.417445068,RHOT1,AUG
uc002hhg.3,0.76470875,2.148368571,C17orf75,AUG
uc002hhj.4,0.05261285,1.054021502,ZNF207,AUG
uc002hik.2,0.904991019,2.471909723,LIG3,AUG
uc002hiy.1,0.671507009,1.957184594,NLE1,AUG
uc002hjf.4,0.760076084,2.138438915,SLFN5,AUG
uc002hji.4,0.929226606,2.532549761,SLFN12,AUG
uc002hjq.3,0.162856441,1.176867728,AP2B1,AUG
uc002hkd.4,1.534577177,4.639363486,TAF15,AUG
uc002hms.1,0.889600652,2.434157381,ZNHIT3,AUG
uc002hnb.3,0.906924752,2.476694361,GGNBP2,AUG
uc002hni.3,0.834340263,2.303293979,AATF,AUG
uc002hno.3,-0.069390447,0.932962337,ACACA,AUG
uc002hnt.3,0.97922578,2.662394165,TADA2A,AUG
uc002hnx.2,0.663343705,1.941272537,DUSP14,AUG
uc002hoi.2,0.354844421,1.425958788,DDX52,AUG
uc002hpy.3,0.809145968,2.245989021,MRPL45,AUG
uc002hqr.3,0.346836919,1.414586014,PSMB3,AUG
uc002hqs.3,0.226731193,1.254492606,PIP4K2B,AUG
uc002hqx.1,-0.090806966,0.913193971,RPL23,AUG
uc002hrq.1,0.037561536,1.038275886,RPL19,AUG
uc002hrv.4,0.114530769,1.121347143,MED1,AUG
uc002hso.3,0.914973684,2.496709548,ERBB2,AUG
uc002hsq.3,0.943096367,2.567920345,MIEN1,AUG
uc002htn.2,0.237990324,1.268696917,PSMD3,AUG
uc002htt.3,0.799785735,2.225064124,MED24,AUG
uc002htz.3,1.513146315,4.540995745,NR1D1,AUG
uc002hue.3,0.287725247,1.333390901,CASC3,AUG
uc002huj.1,0.051093264,1.052421042,CDC6,AUG
uc002huk.2,1.184722187,3.269778308,RARA,AUG
uc002huq.3,-1.094009204,0.334871232,TOP2A,AUG
uc002hus.3,0.678313607,1.970551804,IGFBP4,AUG
uc002hux.2,0.563003101,1.755937849,SMARCE1,AUG
uc002hxh.2,0.129264571,1.137991164,KRT17,AUG
uc002hxj.3,0.869152543,2.384888906,EIF1,AUG
uc002hxs.2,0.661174012,1.937065138,JUP,AUG
uc002hxt.3,0.931468911,2.538234882,LEPREL4,AUG
uc002hxv.2,0.686696952,1.987141059,FKBP10,AUG
uc002hyf.1,0.759514839,2.137239064,KLHL11,AUG
uc002hyg.3,-0.314689572,0.730015456,ACLY,AUG
uc002hyl.1,0.863499013,2.371443907,CNP,AUG
uc002hyo.3,0.818823945,2.267831174,DNAJC7,AUG
uc002hys.3,0.522271507,1.68585273,NKIRAS2,AUG
uc002hyx.2,1.038197546,2.824122074,KAT2A,AUG
uc002hzh.3,0.58483281,1.794690906,STAT5B,AUG
uc002hzl.1,0.139673276,1.149898038,STAT3,AUG
uc002hzo.3,0.382233999,1.465554983,PTRF,AUG
uc002hzs.3,1.159492205,3.188313855,ATP6V0A1,AUG
uc002hzv.3,0.898784697,2.456615764,NAGLU,AUG
uc002iag.3,0.657455374,1.92987527,MLX,AUG
uc002ial.2,0.264834058,1.3032147,FAM134C,AUG
uc002ian.3,0.703719734,2.021257281,TUBG1,AUG
uc002ibi.3,0.800193773,2.22597222,VPS25,AUG
uc002ibl.4,0.74425801,2.104879056,COA3,AUG
uc002ibn.2,0.357829403,1.430221608,BECN1,AUG
uc002ibq.4,0.297807665,1.346902706,PSME3,AUG
uc002icj.3,0.095374405,1.10007065,RPL27,AUG
uc002icm.1,1.014356619,2.757588646,VAT1,AUG
uc002ict.3,0.150414929,1.162316421,BRCA1,AUG
uc002idu.1,0.613101487,1.846148334,DHX8,AUG
uc002ied.4,0.123171404,1.131078276,DUSP3,AUG
uc002ieu.3,0.908930817,2.481667757,TMEM101,AUG
uc002iev.3,-0.173516802,0.840703026,LSM12,AUG
uc002iex.3,0.76398756,2.146819748,G6PC3,AUG
uc002ifo.3,1.05091644,2.860271184,TMUB2,AUG
uc002ign.2,-0.662105933,0.515764026,SLC25A39,AUG
uc002igp.1,0.73090449,2.076958346,GRN,AUG
uc002igw.2,0.754876023,2.127347765,GPATCH8,AUG
uc002igx.2,1.311708588,3.712511449,FZD2,AUG
uc002ihc.2,0.256993442,1.293036647,CCDC43,AUG
uc002ihn.2,0.362699897,1.437204485,EFTUD2,AUG
uc002ihz.3,0.400377337,1.492387725,NMT1,AUG
uc002iib.3,0.608183239,1.83709081,PLCD3,AUG
uc002iig.3,1.158214607,3.184243073,HEXIM1,AUG
uc002iin.3,0.800419387,2.226474487,FMNL1,AUG
uc002ikd.3,0.262983583,1.300805363,KANSL1,AUG
uc002iku.3,0.42591438,1.530989686,NSF,AUG
uc002ikz.3,1.051781842,2.86274754,GOSR2,AUG
uc002ile.4,-0.429776927,0.650654222,CDC27,AUG
uc002ilr.4,0.224260489,1.251396952,NPEPPS,AUG
uc002ilt.2,-0.428311927,0.651608129,KPNB1,AUG
uc002ily.3,0.876639333,2.402811075,MRPL10,AUG
uc002imk.3,1.741299361,5.70475114,SP2,AUG
uc002imo.3,0.404603067,1.498707496,PNPO,AUG
uc002imz.4,0.642218135,1.900692199,NFE2L1,AUG
uc002ind.4,0.333574852,1.395949532,CBX1,AUG
uc002ioh.3,1.013937836,2.756434057,ATP5G1,AUG
uc002ioi.3,0.388036227,1.474083185,UBE2Z,AUG
uc002ioj.3,0.959906147,2.611451369,SNF8,AUG
uc002iox.1,0.104588256,1.110253376,PHB,AUG
uc002ipg.3,0.691841813,1.997390968,SPOP,AUG
uc002iph.1,0.496878798,1.643583301,SLC35B1,AUG
uc002ipm.3,0.792867841,2.209724486,KAT7,AUG
uc002iqh.4,1.003328045,2.727343463,PPP1R9B,AUG
uc002iqm.3,1.21866437,3.382666724,COL1A1,AUG
uc002iqq.3,1.066872724,2.906276545,MRPL27,AUG
uc002iqt.3,0.221510798,1.247960724,LRRC59,AUG
uc002iso.3,0.25642596,1.29230308,ANKRD40,AUG
uc002iss.3,0.911755149,2.488686718,LUC7L3,AUG
uc002isw.3,0.694251552,2.002209963,TOB1,AUG
uc002itc.3,0.158825039,1.172132851,SPAG9,AUG
uc002itj.3,0.017430144,1.017582935,NME1-NME2,AUG
uc002its.3,0.836837353,2.309052698,UTP18,AUG
uc002iud.2,0.95892158,2.608881486,TOM1L1,AUG
uc002iuf.1,1.105657537,3.021210373,STXBP4,AUG
uc002iut.3,0.909836131,2.483915463,TRIM25,AUG
uc002iuu.3,0.77276285,2.165741615,COIL,AUG
uc002iuv.4,1.012986608,2.753813306,SCPEP1,AUG
uc002iux.3,0.692160464,1.99802754,AKAP1,AUG
uc002iuz.1,0.919948008,2.50915993,MSI2,AUG
uc002ivc.3,0.712641745,2.039371649,MRPS23,AUG
uc002ivf.1,0.425926909,1.531008868,VEZF1,AUG
uc002ivi.3,-1.557713765,0.210617041,SRSF1,AUG
uc002iwe.2,0.463309049,1.589324446,SUPT4H1,AUG
uc002iwj.2,0.478549574,1.613732105,MTMR4,AUG
uc002iwu.3,1.025875278,2.789536012,RAD51C,AUG
uc002iwy.4,0.481573,1.618618488,TRIM37,AUG
uc002ixf.2,-0.143545456,0.866281422,PRR11,AUG
uc002ixi.3,0.89868407,2.456368574,SMG8,AUG
uc002ixn.2,0.398012232,1.488862242,DHX40,AUG
uc002ixq.1,-0.648462717,0.522848926,CLTC,AUG
uc002ixt.3,1.307542838,3.697078222,PTRH2,AUG
uc002ixu.4,0.015657061,1.015780275,VMP1,AUG
uc002ixy.4,0.56134877,1.753035348,RPS6KB1,AUG
uc002iyk.1,1.073894081,2.926754357,HEATR6,AUG
uc002iyo.1,0.599124105,1.820523514,USP32,AUG
uc002iys.1,0.67466153,1.963368322,APPBP2,AUG
uc002iyt.2,0.86025725,2.363768695,PPM1D,AUG
uc002izk.2,0.438200766,1.549916047,BRIP1,AUG
uc002izn.3,0.682893803,1.979598018,INTS2,AUG
uc002izo.3,-0.638463478,0.528103243,MED13,AUG
uc002izz.4,0.48532338,1.624700319,TLK2,AUG
uc002jal.4,0.640165134,1.896794079,TANC2,AUG
uc002jbc.4,0.475416248,1.60868367,DCAF7,AUG
uc002jbd.3,1.135329591,3.112199127,TACO1,AUG
uc002jbs.4,0.373492221,1.452799262,CCDC47,AUG
uc002jbv.3,0.883442253,2.419212933,DDX42,AUG
uc002jca.3,0.896581188,2.451208548,FTSJ3,AUG
uc002jcb.3,1.598345628,4.944845041,PSMC5,AUG
uc002jee.3,0.546112633,1.726528306,TEX2,AUG
uc002jek.2,-0.169595115,0.844006473,DDX5,AUG
uc002jfc.3,-0.361778988,0.696436272,GNA13,AUG
uc002jfx.4,-0.021691792,0.978541783,HELZ,AUG
uc002jfy.3,1.040727348,2.831275588,PSMD12,AUG
uc002jgd.1,0.553185771,1.73878357,NOL11,AUG
uc002jgf.3,0.360523935,1.434080583,BPTF,AUG
uc002jgk.3,-0.148197141,0.862261111,KPNA2,AUG
uc002jgr.1,0.926000777,2.524393351,AMZ2,AUG
uc002jhg.4,-0.540896447,0.582226084,PRKAR1A,AUG
uc002jjg.3,1.240087863,3.455917099,COG1,AUG
uc002jjj.4,0.564515061,1.758594765,FAM104A,AUG
uc002jjo.3,0.429710985,1.536813297,CDC42EP4,AUG
uc002jka.3,0.660245768,1.935267903,RPL38,AUG
uc002jlo.4,1.279916408,3.596339088,SLC9A3R1,AUG
uc002jmm.3,1.204846542,3.336247065,ICT1,AUG
uc002jmn.1,0.950709965,2.587546074,ATP5H,AUG
uc002jmx.3,1.052686265,2.865337846,NT5C,AUG
uc002jnb.1,0.817470253,2.264763306,HN1,AUG
uc002jne.3,0.098821489,1.103869229,SUMO2,AUG
uc002jng.1,0.861843588,2.367521407,NUP85,AUG
uc002jnm.4,0.737352165,2.090393164,MRPS7,AUG
uc002jnw.4,1.00998439,2.745558157,SLC25A19,AUG
uc002jnx.4,0.620975684,1.860742653,GRB2,AUG
uc002jpe.3,1.132777346,3.10426616,SAP30BP,AUG
uc002jpk.3,1.078879163,2.941380894,GALK1,AUG
uc002jpl.3,-0.307509421,0.73527594,H3F3B,AUG
uc002jps.3,1.083655215,2.955462683,WBP2,AUG
uc002jpw.3,1.051924948,2.863157246,TRIM47,AUG
uc002jpx.4,0.673951919,1.961975589,TRIM65,AUG
uc002jqe.3,0.504348045,1.655905593,ACOX1,AUG
uc002jqk.2,1.25831403,3.51948274,SRP68,AUG
uc002jrm.4,1.251751425,3.496461388,UBE2O,AUG
uc002jsk.1,0.908004674,2.479370442,MXRA7,AUG
uc002jsn.1,1.388447793,4.008623009,JMJD6,AUG
uc002jsv.3,-0.878664914,0.415337052,SRSF2,AUG
uc002jto.3,0.640551493,1.897527064,SEC14L1,AUG
uc002jts.4,0.284523526,1.329128582,9-Sep,AUG
uc002juu.1,1.039504287,2.827814882,SYNGR2,AUG
uc002juw.2,0.780610587,2.182804651,TK1,AUG
uc002jvf.3,-0.544788584,0.579964384,BIRC5,AUG
uc002jvz.1,0.705474476,2.024807179,USP36,AUG
uc002jwf.3,0.792828671,2.209637933,TIMP2,AUG
uc002jwh.3,0.943812324,2.569759524,LGALS3BP,AUG
uc002jxc.3,0.890852622,2.437206782,CBX2,AUG
uc002jxe.3,0.993290829,2.700105453,CBX4,AUG
uc002jxq.3,1.131303064,3.099692968,GAA,AUG
uc002jxs.3,0.468419539,1.597467462,EIF4A3,AUG
uc002jxz.4,1.391193582,4.019644967,SGSH,AUG
uc002jyp.1,0.504535951,1.656216776,NPTX1,AUG
uc002jyt.1,0.56252215,1.755093532,RPTOR,AUG
uc002jzg.2,1.41471985,4.115333394,BAIAP2,AUG
uc002jzx.2,0.348491135,1.416927982,C17orf89,AUG
uc002jzz.1,0.637671014,1.892069141,SLC38A10,AUG
uc002kal.2,-0.218673209,0.803584279,ACTG1,AUG
uc002kat.4,0.676948348,1.967863326,NPLOC4,AUG
uc002kbc.4,0.949414601,2.58419643,CCDC137,AUG
uc002kbf.3,1.09134289,2.978270879,ARL16,AUG
uc002kbg.3,0.760662721,2.139693771,HGS,AUG
uc002kbn.1,0.355456418,1.426831737,P4HB,AUG
uc002kbq.3,1.734498433,5.66608517,ARHGDIA,AUG
uc002kbu.2,0.322313505,1.380317445,ALYREF,AUG
uc002kby.1,0.837810455,2.311300735,ANAPC11,AUG
uc002kch.2,1.144890258,3.142096518,PCYT2,AUG
uc002kcr.1,0.409955716,1.506751059,PYCR1,AUG
uc002kcy.3,1.146930225,3.148512833,ASPSCR1,AUG
uc002kdg.3,1.101966819,3.010080489,DCXR,AUG
uc002kdl.1,0.863666421,2.371840939,GPS1,AUG
uc002kdr.4,0.240789417,1.272253092,DUS1L,AUG
uc002kdu.3,-0.512910557,0.598750343,FASN,AUG
uc002kej.3,1.325940165,3.765724093,CSNK1D,AUG
uc002kfg.4,0.778650886,2.178531195,NARF,AUG
uc002kfn.3,0.078999299,1.082203563,FOXK2,AUG
uc002kfq.3,0.002100861,1.002103069,WDR45B,AUG
uc002kfu.3,1.043208231,2.838308372,FN3KRP,AUG
uc002kfz.3,0.840718785,2.318032545,TBCD,AUG
uc002kkf.1,0.461221671,1.586010385,USP14,AUG
uc002kkj.4,0.745614549,2.107736344,THOC1,AUG
uc002kku.4,0.53045199,1.699700383,ENOSF1,AUG
uc002kky.3,-1.191820304,0.303667993,YES1,AUG
uc002kli.3,1.025880023,2.789549248,NDC80,AUG
uc002klm.4,-0.48396305,0.616335975,SMCHD1,AUG
uc002klr.3,0.781480582,2.184704506,MYL12A,AUG
uc002klt.4,0.429082489,1.53584772,MYL12B,AUG
uc002klz.3,0.561022423,1.752463343,TGIF1,AUG
uc002knp.3,-0.071289754,0.931192036,RAB12,AUG
uc002knu.3,0.146877834,1.15821246,NDUFV2,AUG
uc002knv.3,0.692049223,1.99780529,ANKRD12,AUG
uc002knz.3,0.146291445,1.157533496,TWSG1,AUG
uc002koc.3,0.153371568,1.165758057,RALBP1,AUG
uc002koe.2,-0.406730598,0.66582354,PPP4R1,AUG
uc002kog.2,-0.585853606,0.556630516,RAB31,AUG
uc002koj.3,-0.587728389,0.555587932,VAPA,AUG
uc002kon.3,0.465709373,1.593143921,NAPG,AUG
uc002kos.2,0.488805796,1.630368065,PIEZO2,AUG
uc002kqe.3,0.185146472,1.203394691,CHMP1B,AUG
uc002kqp.2,-0.470738938,0.624540601,IMPA2,AUG
uc002kqw.3,0.744145357,2.104641949,TUBB6,AUG
uc002kqz.2,-0.080450319,0.922700743,AFG3L2,AUG
uc002kre.3,0.598066252,1.818598686,SPIRE1,AUG
uc002kri.4,0.975519908,2.652545932,CEP76,AUG
uc002krk.3,0.611057475,1.842378638,PSMG2,AUG
uc002krp.3,0.55833559,1.747761087,PTPN2,AUG
uc002krq.3,0.317275482,1.373380862,SEH1L,AUG
uc002ksl.1,0.347897185,1.416086647,RNMT,AUG
uc002kte.3,0.608352552,1.83740188,ROCK1,AUG
uc002ktj.1,0.365379993,1.441061497,SNRPD1,AUG
uc002ktl.2,0.775721857,2.17215955,ABHD3,AUG
uc002ktw.3,0.131322607,1.140335602,RBBP8,AUG
uc002kui.4,0.469699287,1.599513126,RIOK3,AUG
uc002kum.4,0.947816971,2.580071137,NPC1,AUG
uc002kuw.3,-0.140950886,0.868531968,TTC39C,AUG
uc002kve.3,0.705753964,2.025373168,OSBPL1A,AUG
uc002kvh.4,0.509434751,1.664350157,IMPACT,AUG
uc002kvm.3,-0.016988857,0.98315464,SS18,AUG
uc002kvu.4,0.241073132,1.272614101,TAF4B,AUG
uc002kwg.2,1.147214563,3.149408203,CDH2,AUG
uc002kwj.4,0.929571859,2.533424283,DSC3,AUG
uc002kwl.4,0.442646249,1.55682151,DSC2,AUG
uc002kwu.4,0.034710212,1.035319642,DSG2,AUG
uc002kxc.4,0.150934722,1.162920742,TRAPPC8,AUG
uc002kys.2,-0.053165049,0.948223496,ZNF24,AUG
uc002kzb.3,-0.724231228,0.484697047,GALNT1,AUG
uc002kzg.3,-0.643203636,0.525605874,RPRD1A,AUG
uc002kzk.2,0.693965442,2.001637193,ELP2,AUG
uc002kzq.4,0.982860814,2.672089669,MOCOS,AUG
uc002lap.3,0.848325289,2.335731899,PIK3C3,AUG
uc002lbm.3,1.034787724,2.81450872,EPG5,AUG
uc002lbp.4,0.963764701,2.621547261,PSTPIP2,AUG
uc002lbr.2,-0.418415093,0.658089004,ATP5A1,AUG
uc002lbu.3,1.067007014,2.906666855,HAUS1,AUG
uc002lbw.3,0.427873401,1.533991867,C18orf25,AUG
uc002lck.3,0.479026742,1.61450231,PIAS2,AUG
uc002lcs.3,1.013651484,2.75564486,HDHD2,AUG
uc002lcu.3,0.504114005,1.65551809,IER3IP1,AUG
uc002lcz.4,-1.241164071,0.28904755,SMAD2,AUG
uc002ldi.1,0.713322607,2.040760652,DYM,AUG
uc002ldw.4,0.492360942,1.636174577,ACAA2,AUG
uc002lem.4,1.156262883,3.17803437,MBD1,AUG
uc002ler.4,1.141075095,3.130131746,CXXC1,AUG
uc002leu.3,0.668229101,1.950779626,SKA1,AUG
uc002lgg.3,1.121995101,3.070975001,TXNL1,AUG
uc002lgp.4,0.776951023,2.174831136,FECH,AUG
uc002lgs.2,0.46369309,1.589934929,NARS,AUG
uc002lht.3,1.152862372,3.167245783,SEC11C,AUG
uc002lhz.3,-0.542212743,0.581460206,LMAN1,AUG
uc002lix.3,0.941896388,2.564840742,VPS4B,AUG
uc002lkf.3,0.643665824,1.903445803,TMX3,AUG
uc002llm.2,1.125488779,3.081722762,CNDP2,AUG
